#alpha/T		 f_A	 	 f_B	 	  f_V	 	    sum
112.177973		 -2.082520	 1.913814	 -0.096279	 -0.361263
123.395771		 -2.113375	 1.946181	 -0.096222	 -0.359638
135.735348		 -2.143229	 1.977772	 -0.096171	 -0.357799
149.308882		 -2.172040	 2.008537	 -0.096124	 -0.355751
164.239771		 -2.199773	 2.038432	 -0.096082	 -0.353505
180.663748		 -2.226397	 2.067414	 -0.096043	 -0.351069
198.730123		 -2.251886	 2.095447	 -0.096008	 -0.348455
218.603135		 -2.276221	 2.122496	 -0.095976	 -0.345676
240.463448		 -2.299391	 2.148537	 -0.095947	 -0.342748
264.509793		 -2.321390	 2.173545	 -0.095921	 -0.339687
290.960772		 -2.342221	 2.197505	 -0.095897	 -0.336509
320.056850		 -2.361892	 2.220407	 -0.095875	 -0.333234
352.062535		 -2.380418	 2.242246	 -0.095855	 -0.329882
387.268788		 -2.397821	 2.263024	 -0.095837	 -0.326470
425.995667		 -2.414127	 2.282748	 -0.095820	 -0.323020
468.595233		 -2.429368	 2.301428	 -0.095806	 -0.319551
515.454757		 -2.443581	 2.319083	 -0.095792	 -0.316082
567.000233		 -2.456805	 2.335734	 -0.095780	 -0.312630
623.700256		 -2.469082	 2.351405	 -0.095769	 -0.309214
686.070281		 -2.480458	 2.366126	 -0.095758	 -0.305849
754.677309		 -2.490979	 2.379927	 -0.095749	 -0.302550
830.145040		 -2.500691	 2.392843	 -0.095741	 -0.299329
913.159544		 -2.509641	 2.404909	 -0.095733	 -0.296198
1004.475499		 -2.517877	 2.416162	 -0.095726	 -0.293168
1104.923049		 -2.525446	 2.426641	 -0.095720	 -0.290245
1215.415354		 -2.532391	 2.436383	 -0.095714	 -0.287436
1336.956889		 -2.538756	 2.445427	 -0.095709	 -0.284747
1470.652578		 -2.544584	 2.453812	 -0.095704	 -0.282180
1617.717836		 -2.549915	 2.461576	 -0.095700	 -0.279739
1779.489619		 -2.554786	 2.468755	 -0.095696	 -0.277423
1957.438581		 -2.559235	 2.475386	 -0.095692	 -0.275233
2153.182439		 -2.563294	 2.481504	 -0.095689	 -0.273168
2368.500683		 -2.566995	 2.487143	 -0.095686	 -0.271224
2605.350752		 -2.570368	 2.492335	 -0.095683	 -0.269400
2865.885827		 -2.573441	 2.497111	 -0.095681	 -0.267692
3152.474410		 -2.576240	 2.501501	 -0.095679	 -0.266096
3467.721851		 -2.578787	 2.505532	 -0.095677	 -0.264608
3814.494036		 -2.581105	 2.509232	 -0.095675	 -0.263223
4195.943439		 -2.583213	 2.512624	 -0.095673	 -0.261936
4615.537783		 -2.585131	 2.515733	 -0.095672	 -0.260742
5077.091561		 -2.586875	 2.518580	 -0.095670	 -0.259636
5584.800717		 -2.588461	 2.521186	 -0.095669	 -0.258614
6143.280789		 -2.589903	 2.523569	 -0.095668	 -0.257669
6757.608868		 -2.591213	 2.525749	 -0.095667	 -0.256798
7433.369755		 -2.592405	 2.527741	 -0.095666	 -0.255996
8176.706730		 -2.593487	 2.529561	 -0.095665	 -0.255257
8994.377403		 -2.594471	 2.531222	 -0.095664	 -0.254578
9893.815144		 -2.595366	 2.532739	 -0.095664	 -0.253954
10883.196658		 -2.596179	 2.534123	 -0.095663	 -0.253382
11971.516324		 -2.596917	 2.535385	 -0.095662	 -0.252857
13168.667956		 -2.597589	 2.536537	 -0.095662	 -0.252376
14485.534752		 -2.598199	 2.537587	 -0.095661	 -0.251935
15934.088227		 -2.598753	 2.538543	 -0.095661	 -0.251532
17527.497050		 -2.599257	 2.539415	 -0.095661	 -0.251163
19280.246755		 -2.599715	 2.540210	 -0.095660	 -0.250826
21208.271431		 -2.600131	 2.540933	 -0.095660	 -0.250518
23329.098574		 -2.600510	 2.541592	 -0.095660	 -0.250237
